current_x, current_y, calc_x, calc_y, distance
3.49, 3.51, 3.35, 3.51, 0.14
3.49, 3.50, 3.35, 3.50, 0.14
3.49, 3.49, 3.35, 3.49, 0.14
3.49, 3.49, 3.35, 3.49, 0.14
3.49, 3.48, 3.35, 3.48, 0.14
3.49, 3.48, 3.35, 3.48, 0.14
3.49, 3.47, 3.35, 3.47, 0.14
3.49, 3.47, 3.35, 3.47, 0.14
3.49, 3.45, 3.35, 3.45, 0.14
3.49, 3.45, 3.35, 3.45, 0.14
3.49, 3.44, 3.35, 3.44, 0.14
3.49, 3.43, 3.35, 3.43, 0.14
3.49, 3.41, 3.35, 3.41, 0.14
3.49, 3.39, 3.35, 3.39, 0.14
3.49, 3.39, 3.35, 3.39, 0.14
3.49, 3.38, 3.35, 3.38, 0.14
3.50, 3.37, 3.35, 3.37, 0.15
3.49, 3.36, 3.35, 3.36, 0.14
3.50, 3.35, 3.35, 3.35, 0.15
3.50, 3.34, 3.35, 3.34, 0.15
3.50, 3.33, 3.35, 3.33, 0.15
3.50, 3.32, 3.35, 3.32, 0.15
3.49, 3.32, 3.35, 3.32, 0.14
3.49, 3.32, 3.35, 3.32, 0.14
3.49, 3.30, 3.35, 3.30, 0.14
3.49, 3.30, 3.35, 3.30, 0.14
3.49, 3.29, 3.35, 3.29, 0.14
3.49, 3.28, 3.35, 3.28, 0.14
3.49, 3.28, 3.35, 3.28, 0.14
3.49, 3.27, 3.35, 3.27, 0.14
3.49, 3.26, 3.35, 3.26, 0.14
3.49, 3.26, 3.35, 3.26, 0.14
3.49, 3.26, 3.35, 3.26, 0.14
3.49, 3.25, 3.35, 3.25, 0.14
3.49, 3.24, 3.35, 3.24, 0.14
3.49, 3.24, 3.35, 3.24, 0.14
3.49, 3.23, 3.35, 3.23, 0.14
3.49, 3.22, 3.35, 3.22, 0.14
3.49, 3.21, 3.35, 3.21, 0.14
3.49, 3.20, 3.35, 3.20, 0.14
3.49, 3.20, 3.35, 3.20, 0.14
3.49, 3.19, 3.35, 3.19, 0.14
3.49, 3.18, 3.35, 3.18, 0.14
3.49, 3.17, 3.35, 3.17, 0.14
3.49, 3.17, 3.35, 3.17, 0.14
3.49, 3.16, 3.35, 3.16, 0.14
3.49, 3.16, 3.35, 3.16, 0.14
3.49, 3.16, 3.35, 3.16, 0.14
3.49, 3.15, 3.35, 3.15, 0.14
3.49, 3.15, 3.35, 3.15, 0.14
3.49, 3.14, 3.35, 3.14, 0.14
3.49, 3.13, 3.35, 3.13, 0.14
3.50, 3.12, 3.35, 3.12, 0.15
3.50, 3.12, 3.35, 3.12, 0.15
3.50, 3.12, 3.35, 3.12, 0.15
3.50, 3.11, 3.35, 3.11, 0.15
3.50, 3.11, 3.35, 3.11, 0.15
3.50, 3.09, 3.35, 3.09, 0.15
3.50, 3.08, 3.35, 3.08, 0.15
3.50, 3.08, 3.35, 3.08, 0.15
3.50, 3.07, 3.35, 3.07, 0.15
3.50, 3.06, 3.35, 3.06, 0.15
3.50, 3.05, 3.35, 3.05, 0.15
3.50, 3.05, 3.35, 3.05, 0.15
3.50, 3.05, 3.35, 3.05, 0.15
3.50, 3.04, 3.35, 3.04, 0.15
3.50, 3.03, 3.35, 3.03, 0.15
3.50, 3.02, 3.35, 3.02, 0.15
3.50, 3.00, 3.35, 3.00, 0.15
3.50, 2.98, 3.35, 2.98, 0.15
3.51, 2.97, 3.35, 2.97, 0.16
3.51, 2.96, 3.35, 2.96, 0.16
3.51, 2.95, 3.35, 2.95, 0.16
3.51, 2.94, 3.35, 2.94, 0.16
3.51, 2.94, 3.35, 2.94, 0.16
3.51, 2.93, 3.35, 2.93, 0.16
3.51, 2.92, 3.35, 2.92, 0.16
3.51, 2.91, 3.35, 2.91, 0.16
3.51, 2.90, 3.35, 2.90, 0.16
3.51, 2.90, 3.35, 2.90, 0.16
3.51, 2.89, 3.35, 2.89, 0.16
3.50, 2.88, 3.35, 2.88, 0.15
3.51, 2.87, 3.35, 2.87, 0.16
3.51, 2.86, 3.35, 2.86, 0.16
3.51, 2.86, 3.35, 2.86, 0.16
3.51, 2.85, 3.35, 2.85, 0.16
3.51, 2.84, 3.35, 2.84, 0.16
3.51, 2.83, 3.35, 2.83, 0.16
3.51, 2.83, 3.35, 2.83, 0.16
3.51, 2.82, 3.35, 2.82, 0.16
3.51, 2.82, 3.35, 2.82, 0.16
3.51, 2.81, 3.35, 2.81, 0.16
3.51, 2.80, 3.35, 2.80, 0.16
3.51, 2.80, 3.35, 2.80, 0.16
3.51, 2.79, 3.35, 2.79, 0.16
3.51, 2.78, 3.35, 2.78, 0.16
3.51, 2.77, 3.35, 2.77, 0.16
3.51, 2.77, 3.35, 2.77, 0.16
3.51, 2.76, 3.35, 2.76, 0.16
3.51, 2.76, 3.35, 2.76, 0.16
3.51, 2.74, 3.35, 2.74, 0.16
3.52, 2.74, 3.35, 2.74, 0.17
3.52, 2.73, 3.35, 2.73, 0.17
3.52, 2.72, 3.35, 2.72, 0.17
3.51, 2.72, 3.35, 2.72, 0.16
3.51, 2.70, 3.35, 2.70, 0.16
3.51, 2.69, 3.35, 2.69, 0.16
3.52, 2.68, 3.35, 2.68, 0.17
3.52, 2.67, 3.35, 2.67, 0.17
3.52, 2.66, 3.35, 2.66, 0.17
3.51, 2.65, 3.35, 2.65, 0.16
3.51, 2.65, 3.35, 2.65, 0.16
3.51, 2.64, 3.35, 2.64, 0.16
3.51, 2.63, 3.35, 2.63, 0.16
3.51, 2.63, 3.35, 2.63, 0.16
3.51, 2.62, 3.35, 2.62, 0.16
3.51, 2.62, 3.35, 2.62, 0.16
3.51, 2.61, 3.35, 2.61, 0.16
3.51, 2.60, 3.35, 2.60, 0.16
3.52, 2.60, 3.35, 2.60, 0.17
3.51, 2.60, 3.35, 2.60, 0.16
3.51, 2.59, 3.35, 2.59, 0.16
3.51, 2.59, 3.35, 2.59, 0.16
3.51, 2.59, 3.35, 2.59, 0.16
3.51, 2.58, 3.35, 2.58, 0.16
3.51, 2.58, 3.35, 2.58, 0.16
3.51, 2.57, 3.35, 2.57, 0.16
3.52, 2.57, 3.35, 2.57, 0.17
3.51, 2.56, 3.35, 2.56, 0.16
3.52, 2.56, 3.35, 2.56, 0.17
3.51, 2.55, 3.35, 2.55, 0.16
3.52, 2.54, 3.35, 2.54, 0.17
3.51, 2.53, 3.35, 2.53, 0.16
3.52, 2.52, 3.35, 2.52, 0.17
3.52, 2.51, 3.35, 2.51, 0.17
3.52, 2.50, 3.35, 2.50, 0.17
3.52, 2.49, 3.35, 2.49, 0.17
3.52, 2.48, 3.35, 2.48, 0.17
3.52, 2.47, 3.35, 2.47, 0.17
3.52, 2.46, 3.35, 2.46, 0.17
3.52, 2.45, 3.35, 2.45, 0.17
3.52, 2.43, 3.35, 2.43, 0.17
3.52, 2.42, 3.35, 2.42, 0.17
3.51, 2.41, 3.35, 2.41, 0.16
3.51, 2.40, 3.35, 2.40, 0.16
3.51, 2.40, 3.35, 2.40, 0.16
3.51, 2.39, 3.35, 2.39, 0.16
3.51, 2.38, 3.35, 2.38, 0.16
3.51, 2.37, 3.35, 2.37, 0.16
3.51, 2.36, 3.35, 2.36, 0.16
3.51, 2.36, 3.35, 2.36, 0.16
3.51, 2.35, 3.35, 2.35, 0.16
3.51, 2.34, 3.35, 2.34, 0.16
3.50, 2.34, 3.35, 2.34, 0.15
3.50, 2.33, 3.35, 2.33, 0.15
3.50, 2.31, 3.35, 2.31, 0.15
3.50, 2.31, 3.35, 2.31, 0.15
3.50, 2.30, 3.35, 2.30, 0.15
3.50, 2.29, 3.35, 2.29, 0.15
3.51, 2.43, 3.35, 2.43, 0.16
3.50, 2.28, 3.35, 2.28, 0.15
3.51, 2.42, 3.35, 2.42, 0.16
3.51, 2.41, 3.35, 2.41, 0.16
3.50, 2.27, 3.35, 2.27, 0.15
3.50, 2.27, 3.35, 2.27, 0.15
3.51, 2.41, 3.35, 2.41, 0.16
3.50, 2.27, 3.35, 2.27, 0.15
3.51, 2.40, 3.35, 2.40, 0.16
3.50, 2.26, 3.35, 2.26, 0.15
3.51, 2.40, 3.35, 2.40, 0.16
3.49, 2.25, 3.35, 2.25, 0.14
3.51, 2.39, 3.35, 2.39, 0.16
3.49, 2.24, 3.35, 2.24, 0.14
3.51, 2.38, 3.35, 2.38, 0.16
3.49, 2.23, 3.35, 2.23, 0.14
3.51, 2.38, 3.35, 2.38, 0.16
3.51, 2.37, 3.35, 2.37, 0.16
3.49, 2.23, 3.35, 2.23, 0.14
3.49, 2.22, 3.35, 2.22, 0.14
3.50, 2.36, 3.35, 2.36, 0.15
3.49, 2.21, 3.35, 2.21, 0.14
3.50, 2.35, 3.35, 2.35, 0.15
3.49, 2.20, 3.35, 2.20, 0.14
3.50, 2.34, 3.35, 2.34, 0.15
3.49, 2.19, 3.35, 2.19, 0.14
3.50, 2.34, 3.35, 2.34, 0.15
3.48, 2.19, 3.35, 2.19, 0.13
3.50, 2.33, 3.35, 2.33, 0.15
3.48, 2.18, 3.35, 2.18, 0.13
3.50, 2.32, 3.35, 2.32, 0.15
3.50, 2.31, 3.35, 2.31, 0.15
3.49, 2.17, 3.35, 2.17, 0.14
3.48, 2.16, 3.35, 2.16, 0.13
3.48, 2.16, 3.35, 2.16, 0.13
3.50, 2.30, 3.35, 2.30, 0.15
3.48, 2.15, 3.35, 2.15, 0.13
3.50, 2.30, 3.35, 2.30, 0.15
3.48, 2.14, 3.35, 2.14, 0.13
3.50, 2.29, 3.35, 2.29, 0.15
3.50, 2.28, 3.35, 2.28, 0.15
3.48, 2.13, 3.35, 2.13, 0.13
3.50, 2.27, 3.35, 2.27, 0.15
3.48, 2.12, 3.35, 2.12, 0.13
3.50, 2.27, 3.35, 2.27, 0.15
3.50, 2.26, 3.35, 2.26, 0.15
3.48, 2.12, 3.35, 2.12, 0.13
3.48, 2.11, 3.35, 2.11, 0.13
3.48, 2.10, 3.35, 2.10, 0.13
3.50, 2.25, 3.35, 2.25, 0.15
3.48, 2.10, 3.35, 2.10, 0.13
3.50, 2.24, 3.35, 2.24, 0.15
3.50, 2.24, 3.35, 2.24, 0.15
3.48, 2.09, 3.35, 2.09, 0.13
3.50, 2.24, 3.35, 2.24, 0.15
3.48, 2.09, 3.35, 2.09, 0.13
3.50, 2.23, 3.35, 2.23, 0.15
3.48, 2.08, 3.35, 2.08, 0.13
3.50, 2.23, 3.35, 2.23, 0.15
3.48, 2.08, 3.35, 2.08, 0.13
3.48, 2.08, 3.35, 2.08, 0.13
3.50, 2.22, 3.35, 2.22, 0.15
3.48, 2.07, 3.35, 2.07, 0.13
3.50, 2.22, 3.35, 2.22, 0.15
3.50, 2.21, 3.35, 2.21, 0.15
3.48, 2.07, 3.35, 2.07, 0.13
3.50, 2.21, 3.35, 2.21, 0.15
3.48, 2.06, 3.35, 2.06, 0.13
3.50, 2.20, 3.35, 2.20, 0.15
3.50, 2.20, 3.35, 2.20, 0.15
3.50, 2.19, 3.35, 2.19, 0.15
3.50, 2.19, 3.35, 2.19, 0.15
3.50, 2.18, 3.35, 2.18, 0.15
3.50, 2.17, 3.35, 2.17, 0.15
3.50, 2.17, 3.35, 2.17, 0.15
3.50, 2.16, 3.35, 2.16, 0.15
3.51, 2.15, 3.35, 2.15, 0.16
3.51, 2.15, 3.35, 2.15, 0.16
3.51, 2.14, 3.35, 2.14, 0.16
3.51, 2.13, 3.35, 2.13, 0.16
3.51, 2.13, 3.35, 2.13, 0.16
3.51, 2.12, 3.35, 2.12, 0.16
3.51, 2.11, 3.35, 2.11, 0.16
3.51, 2.10, 3.35, 2.10, 0.16
3.52, 2.10, 3.35, 2.10, 0.17
3.52, 2.09, 3.35, 2.09, 0.17
3.52, 2.08, 3.35, 2.08, 0.17
3.52, 2.07, 3.35, 2.07, 0.17
3.52, 2.06, 3.35, 2.06, 0.17
3.52, 2.05, 3.35, 2.05, 0.17
3.52, 2.05, 3.35, 2.05, 0.17
3.52, 2.03, 3.35, 2.03, 0.17
3.52, 2.02, 3.35, 2.02, 0.17
3.52, 2.01, 3.35, 2.01, 0.17
3.52, 2.00, 3.35, 2.00, 0.17
3.52, 1.99, 3.35, 1.99, 0.17
3.52, 1.98, 3.35, 1.98, 0.17
3.52, 1.97, 3.35, 1.97, 0.17
3.52, 1.96, 3.35, 1.96, 0.17
3.52, 1.95, 3.35, 1.95, 0.17
3.52, 1.94, 3.35, 1.94, 0.17
3.52, 1.93, 3.35, 1.93, 0.17
3.52, 1.92, 3.35, 1.92, 0.17
3.52, 1.91, 3.35, 1.92, 0.17
3.52, 1.90, 3.35, 1.91, 0.17
3.52, 1.88, 3.35, 1.89, 0.17
3.52, 1.88, 3.35, 1.89, 0.17
3.52, 1.87, 3.35, 1.88, 0.17
3.52, 1.86, 3.35, 1.87, 0.17
3.51, 1.85, 3.35, 1.86, 0.16
3.51, 1.84, 3.35, 1.85, 0.17
3.51, 1.83, 3.34, 1.85, 0.17
3.50, 1.82, 3.34, 1.84, 0.16
3.50, 1.81, 3.34, 1.83, 0.16
3.50, 1.80, 3.34, 1.82, 0.16
3.49, 1.79, 3.34, 1.81, 0.15
3.49, 1.78, 3.34, 1.80, 0.15
3.49, 1.76, 3.34, 1.78, 0.15
3.48, 1.75, 3.34, 1.77, 0.15
3.48, 1.74, 3.33, 1.76, 0.15
3.48, 1.74, 3.33, 1.76, 0.15
3.48, 1.72, 3.33, 1.75, 0.15
3.48, 1.72, 3.33, 1.75, 0.15
3.47, 1.71, 3.33, 1.74, 0.14
3.47, 1.70, 3.33, 1.73, 0.15
3.47, 1.70, 3.33, 1.73, 0.15
3.47, 1.69, 3.33, 1.72, 0.15
3.47, 1.69, 3.33, 1.72, 0.15
3.47, 1.68, 3.32, 1.71, 0.15
3.46, 1.68, 3.32, 1.71, 0.14
3.46, 1.67, 3.32, 1.70, 0.14
3.46, 1.67, 3.32, 1.70, 0.14
3.46, 1.67, 3.32, 1.70, 0.14
3.46, 1.66, 3.32, 1.69, 0.14
3.46, 1.66, 3.32, 1.69, 0.14
3.46, 1.65, 3.32, 1.68, 0.15
3.46, 1.64, 3.32, 1.68, 0.15
3.46, 1.63, 3.31, 1.67, 0.15
3.45, 1.63, 3.31, 1.66, 0.14
3.46, 1.63, 3.31, 1.67, 0.15
3.45, 1.62, 3.31, 1.66, 0.14
3.45, 1.62, 3.31, 1.66, 0.14
3.45, 1.61, 3.31, 1.65, 0.15
3.45, 1.61, 3.31, 1.65, 0.15
3.45, 1.60, 3.31, 1.64, 0.15
3.45, 1.60, 3.31, 1.64, 0.15
3.45, 1.59, 3.30, 1.63, 0.15
3.44, 1.59, 3.30, 1.63, 0.14
3.44, 1.58, 3.30, 1.62, 0.14
3.44, 1.58, 3.30, 1.62, 0.14
3.44, 1.57, 3.30, 1.61, 0.15
3.44, 1.56, 3.30, 1.60, 0.15
3.44, 1.56, 3.30, 1.60, 0.15
3.44, 1.55, 3.29, 1.60, 0.15
3.43, 1.54, 3.29, 1.59, 0.15
3.43, 1.53, 3.29, 1.58, 0.15
3.43, 1.53, 3.29, 1.58, 0.15
3.43, 1.52, 3.28, 1.57, 0.15
3.42, 1.51, 3.28, 1.56, 0.15
3.42, 1.50, 3.28, 1.55, 0.15
3.42, 1.49, 3.28, 1.54, 0.15
3.41, 1.48, 3.27, 1.53, 0.15
3.41, 1.47, 3.27, 1.53, 0.15
3.40, 1.46, 3.26, 1.51, 0.15
3.40, 1.45, 3.26, 1.51, 0.15
3.40, 1.44, 3.26, 1.50, 0.15
3.39, 1.43, 3.25, 1.49, 0.15
3.39, 1.42, 3.25, 1.48, 0.15
3.38, 1.41, 3.25, 1.47, 0.15
3.38, 1.40, 3.24, 1.46, 0.15
3.37, 1.39, 3.24, 1.45, 0.15
3.37, 1.38, 3.23, 1.44, 0.15
3.36, 1.37, 3.23, 1.43, 0.15
3.35, 1.36, 3.22, 1.42, 0.14
3.35, 1.35, 3.22, 1.42, 0.15
3.34, 1.35, 3.22, 1.41, 0.14
3.34, 1.34, 3.21, 1.41, 0.14
3.33, 1.33, 3.21, 1.39, 0.14
3.33, 1.31, 3.20, 1.38, 0.15
3.32, 1.31, 3.20, 1.38, 0.14
3.32, 1.30, 3.20, 1.37, 0.14
3.31, 1.29, 3.19, 1.36, 0.14
3.31, 1.28, 3.19, 1.35, 0.14
3.30, 1.27, 3.18, 1.34, 0.14
3.30, 1.26, 3.17, 1.34, 0.15
3.28, 1.24, 3.16, 1.32, 0.14
3.27, 1.23, 3.16, 1.30, 0.14
3.27, 1.22, 3.15, 1.30, 0.14
3.26, 1.22, 3.15, 1.29, 0.13
3.26, 1.21, 3.14, 1.29, 0.14
3.25, 1.20, 3.14, 1.28, 0.14
3.25, 1.20, 3.14, 1.28, 0.14
3.24, 1.19, 3.13, 1.27, 0.13
3.24, 1.19, 3.13, 1.27, 0.13
3.23, 1.18, 3.12, 1.26, 0.13
3.23, 1.18, 3.12, 1.26, 0.13
3.22, 1.17, 3.12, 1.25, 0.13
3.22, 1.16, 3.11, 1.24, 0.14
3.21, 1.16, 3.11, 1.24, 0.13
3.21, 1.15, 3.10, 1.23, 0.13
3.20, 1.15, 3.10, 1.23, 0.13
3.19, 1.14, 3.09, 1.22, 0.12
3.19, 1.14, 3.09, 1.22, 0.12
3.19, 1.13, 3.09, 1.21, 0.13
3.18, 1.12, 3.08, 1.20, 0.13
3.17, 1.12, 3.08, 1.20, 0.12
3.17, 1.11, 3.07, 1.19, 0.13
3.16, 1.11, 3.07, 1.19, 0.12
3.16, 1.10, 3.06, 1.18, 0.13
3.15, 1.10, 3.06, 1.18, 0.12
3.15, 1.09, 3.06, 1.17, 0.13
3.14, 1.09, 3.05, 1.17, 0.12
3.14, 1.08, 3.05, 1.16, 0.12
3.14, 1.08, 3.05, 1.16, 0.12
3.13, 1.07, 3.04, 1.15, 0.12
3.13, 1.06, 3.03, 1.15, 0.13
3.12, 1.06, 3.03, 1.14, 0.12
3.12, 1.05, 3.03, 1.14, 0.13
3.11, 1.04, 3.02, 1.13, 0.13
3.10, 1.04, 3.01, 1.13, 0.12
3.10, 1.03, 3.01, 1.12, 0.13
3.09, 1.02, 3.00, 1.11, 0.13
3.09, 1.01, 2.99, 1.11, 0.14
3.08, 1.01, 2.99, 1.10, 0.13
3.08, 1.00, 2.98, 1.10, 0.14
3.07, 1.00, 2.98, 1.09, 0.13
3.07, 0.99, 2.98, 1.09, 0.14
3.06, 0.98, 2.97, 1.08, 0.14
3.06, 0.98, 2.97, 1.08, 0.14
3.05, 0.97, 2.96, 1.07, 0.14
3.05, 0.97, 2.96, 1.07, 0.14
3.04, 0.96, 2.95, 1.06, 0.14
3.03, 0.95, 2.94, 1.06, 0.14
3.02, 0.95, 2.93, 1.05, 0.13
3.02, 0.94, 2.93, 1.05, 0.14
3.01, 0.93, 2.92, 1.04, 0.14
3.01, 0.93, 2.92, 1.04, 0.14
3.00, 0.92, 2.91, 1.03, 0.14
3.00, 0.92, 2.91, 1.03, 0.14
2.99, 0.91, 2.90, 1.02, 0.14
2.99, 0.91, 2.90, 1.02, 0.14
2.98, 0.91, 2.89, 1.02, 0.14
2.98, 0.90, 2.89, 1.02, 0.15
2.97, 0.90, 2.88, 1.01, 0.14
2.96, 0.90, 2.88, 1.01, 0.13
2.96, 0.89, 2.87, 1.00, 0.14
2.95, 0.89, 2.87, 1.00, 0.14
2.95, 0.89, 2.87, 1.00, 0.14
2.94, 0.88, 2.86, 0.99, 0.14
2.94, 0.88, 2.86, 0.99, 0.14
2.93, 0.87, 2.85, 0.98, 0.14
2.92, 0.87, 2.84, 0.98, 0.13
2.91, 0.86, 2.83, 0.97, 0.14
2.91, 0.85, 2.83, 0.97, 0.15
2.90, 0.85, 2.82, 0.97, 0.14
2.89, 0.85, 2.82, 0.96, 0.13
2.88, 0.84, 2.81, 0.95, 0.14
2.87, 0.83, 2.79, 0.95, 0.14
2.86, 0.83, 2.79, 0.94, 0.13
2.85, 0.82, 2.78, 0.94, 0.14
2.84, 0.81, 2.77, 0.93, 0.14
2.83, 0.81, 2.76, 0.93, 0.14
2.82, 0.80, 2.75, 0.92, 0.14
2.81, 0.79, 2.74, 0.91, 0.14
2.80, 0.79, 2.73, 0.91, 0.14
2.79, 0.78, 2.72, 0.91, 0.14
2.78, 0.78, 2.72, 0.90, 0.14
2.78, 0.77, 2.71, 0.90, 0.15
2.77, 0.77, 2.70, 0.90, 0.14
2.76, 0.77, 2.70, 0.89, 0.14
2.75, 0.77, 2.69, 0.89, 0.13
2.74, 0.76, 2.68, 0.88, 0.14
2.73, 0.76, 2.67, 0.88, 0.13
2.73, 0.76, 2.67, 0.88, 0.13
2.72, 0.75, 2.66, 0.87, 0.14
2.71, 0.75, 2.65, 0.87, 0.13
2.70, 0.75, 2.65, 0.87, 0.13
2.69, 0.74, 2.64, 0.86, 0.13
2.68, 0.74, 2.63, 0.86, 0.13
2.67, 0.74, 2.62, 0.86, 0.13
2.67, 0.74, 2.62, 0.86, 0.13
2.66, 0.73, 2.61, 0.85, 0.13
2.65, 0.73, 2.60, 0.85, 0.13
2.64, 0.73, 2.59, 0.85, 0.12
2.63, 0.72, 2.58, 0.84, 0.13
2.62, 0.72, 2.58, 0.84, 0.13
2.61, 0.72, 2.57, 0.84, 0.12
2.60, 0.71, 2.56, 0.83, 0.13
2.59, 0.71, 2.55, 0.83, 0.13
2.58, 0.71, 2.54, 0.83, 0.12
2.57, 0.71, 2.53, 0.82, 0.12
2.56, 0.70, 2.52, 0.82, 0.13
2.55, 0.70, 2.51, 0.82, 0.12
2.54, 0.70, 2.50, 0.81, 0.12
2.54, 0.69, 2.50, 0.81, 0.13
2.53, 0.70, 2.50, 0.81, 0.12
2.52, 0.69, 2.49, 0.81, 0.12
2.51, 0.69, 2.48, 0.81, 0.12
2.50, 0.69, 2.47, 0.80, 0.12
2.49, 0.68, 2.46, 0.80, 0.12
2.48, 0.68, 2.45, 0.80, 0.12
2.47, 0.68, 2.44, 0.80, 0.12
2.47, 0.67, 2.44, 0.80, 0.13
2.46, 0.67, 2.43, 0.79, 0.13
2.45, 0.67, 2.42, 0.79, 0.12
2.44, 0.67, 2.41, 0.79, 0.12
2.44, 0.67, 2.41, 0.79, 0.12
2.44, 0.67, 2.41, 0.79, 0.12
2.43, 0.67, 2.40, 0.79, 0.12
2.43, 0.67, 2.40, 0.79, 0.12
2.43, 0.67, 2.40, 0.79, 0.12
2.43, 0.67, 2.40, 0.79, 0.12
2.43, 0.67, 2.40, 0.79, 0.12
2.43, 0.67, 2.40, 0.79, 0.12
2.43, 0.67, 2.40, 0.79, 0.12
2.43, 0.67, 2.40, 0.79, 0.12
2.43, 0.67, 2.40, 0.79, 0.12
2.43, 0.66, 2.40, 0.79, 0.13
2.43, 0.67, 2.40, 0.79, 0.12
2.43, 0.66, 2.40, 0.79, 0.13
2.42, 0.66, 2.39, 0.79, 0.13
2.42, 0.67, 2.40, 0.79, 0.12
2.42, 0.67, 2.40, 0.79, 0.12
2.42, 0.66, 2.39, 0.79, 0.13
2.42, 0.66, 2.39, 0.79, 0.13
2.41, 0.66, 2.39, 0.78, 0.13
2.41, 0.66, 2.39, 0.78, 0.13
2.41, 0.66, 2.39, 0.78, 0.13
2.41, 0.66, 2.39, 0.78, 0.13
2.41, 0.66, 2.39, 0.78, 0.13
2.41, 0.66, 2.39, 0.78, 0.13
2.40, 0.66, 2.38, 0.78, 0.12
2.40, 0.66, 2.38, 0.78, 0.12
2.40, 0.66, 2.38, 0.78, 0.12
2.40, 0.66, 2.38, 0.78, 0.12
2.40, 0.66, 2.38, 0.78, 0.12
2.39, 0.66, 2.37, 0.78, 0.12
2.39, 0.66, 2.37, 0.78, 0.12
2.39, 0.66, 2.37, 0.78, 0.12
2.39, 0.66, 2.37, 0.78, 0.12
2.38, 0.66, 2.36, 0.78, 0.12
2.38, 0.66, 2.36, 0.78, 0.12
2.38, 0.66, 2.36, 0.78, 0.12
2.38, 0.66, 2.36, 0.78, 0.12
2.38, 0.66, 2.36, 0.78, 0.12
2.38, 0.66, 2.36, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.65, 2.35, 0.78, 0.13
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
2.37, 0.66, 2.35, 0.78, 0.12
